2015-08-29 17:44:31,696 - Loaded System Directive: org.apache.velocity.runtime.directive.Evaluate
2015-08-29 17:44:31,696 - Loaded System Directive: org.apache.velocity.runtime.directive.Literal
2015-08-29 17:44:31,697 - Loaded System Directive: org.apache.velocity.runtime.directive.Macro
2015-08-29 17:44:31,698 - Loaded System Directive: org.apache.velocity.runtime.directive.Parse
2015-08-29 17:44:31,699 - Loaded System Directive: org.apache.velocity.runtime.directive.Include
2015-08-29 17:44:31,701 - Loaded System Directive: org.apache.velocity.runtime.directive.Foreach
2015-08-29 17:44:31,725 - Created '20' parsers.
2015-08-29 17:44:31,729 - Velocimacro : initialization starting.
2015-08-29 17:44:31,730 - Velocimacro : "velocimacro.library" is not set.  Trying default library: VM_global_library.vm
2015-08-29 17:44:31,730 - Could not load resource 'VM_global_library.vm' from ResourceLoader org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader: ClasspathResourceLoader Error: cannot find resource VM_global_library.vm
2015-08-29 17:44:31,730 - Velocimacro : Default library not found.
2015-08-29 17:44:31,730 - Velocimacro : allowInline = true : VMs can be defined inline in templates
2015-08-29 17:44:31,730 - Velocimacro : allowInlineToOverride = false : VMs defined inline may NOT replace previous VM definitions
2015-08-29 17:44:31,730 - Velocimacro : allowInlineLocal = false : VMs defined inline will be global in scope if allowed.
2015-08-29 17:44:31,730 - Velocimacro : autoload off : VM system will not automatically reload global library macros
2015-08-29 17:44:31,730 - Velocimacro : Velocimacro : initialization complete.
2015-08-29 17:44:31,730 - RuntimeInstance successfully initialized.
2015-08-29 17:44:31,751 - Parser Exception: kate.vm
org.apache.velocity.runtime.parser.ParseException: Encountered "#end\n" at line 51, column 7.
Was expecting one of:
    <EOF> 
    "(" ...
    <RPAREN> ...
    <ESCAPE_DIRECTIVE> ...
    <SET_DIRECTIVE> ...
    "##" ...
    "\\\\" ...
    "\\" ...
    <TEXT> ...
    "*#" ...
    "*#" ...
    "]]#" ...
    <STRING_LITERAL> ...
    <IF_DIRECTIVE> ...
    <INTEGER_LITERAL> ...
    <FLOATING_POINT_LITERAL> ...
    <WORD> ...
    <BRACKETED_WORD> ...
    <IDENTIFIER> ...
    <DOT> ...
    "{" ...
    "}" ...
    <EMPTY_INDEX> ...
    
	at org.apache.velocity.runtime.parser.Parser.generateParseException(Parser.java:3679)
	at org.apache.velocity.runtime.parser.Parser.jj_consume_token(Parser.java:3558)
	at org.apache.velocity.runtime.parser.Parser.process(Parser.java:319)
	at org.apache.velocity.runtime.parser.Parser.parse(Parser.java:117)
	at org.apache.velocity.runtime.RuntimeInstance.parse(RuntimeInstance.java:1226)
	at org.apache.velocity.runtime.RuntimeInstance.parse(RuntimeInstance.java:1181)
	at org.apache.velocity.Template.process(Template.java:134)
	at org.apache.velocity.runtime.resource.ResourceManagerImpl.loadResource(ResourceManagerImpl.java:437)
	at org.apache.velocity.runtime.resource.ResourceManagerImpl.getResource(ResourceManagerImpl.java:352)
